"ID","RawName","ActualEvent"
"11319","Open Court Doubles (Parents",NA
" Friends",NA,NA
" Juniors)","D",NA
"11320","U17/U15 XD Tour Finals - Group A","XD"
"11321","U17/U15 XD Tour Finals - Group B","XD"
"11322","Parent-Child: On the rise (U13/U15) - On the Rise (Compass)","M"
"11323","U17/U15 XD Tour Finals - U17/U15 XD Tour Consolation","XD"
"11324","U17/U15 XD Tour Finals - XD Finals Championship","XD"
"11325","MD 90 - Position 5/6","MD"
"11326","XD Combined Age 110+ - Group A","XD"
"11327","XD Combined Age 110+ - Group B","XD"
"11328","XD Combined Age 80+","XD"
"11329","WS 60 & WS 65","WS"
"11330","WD 60 & WD 65","WD"
"11331","WD Combined Age 110+ & 80+ - Group A","M"
"11332","WD Combined Age 110+ & 80+ - Group B","M"
"11333","WD 45 & WD 50 - Group A","WD"
"11334","WD 45 & WD 50 - Group B","WD"
"11335","MD Combined Age 80+ - Group A","MD"
"11336","MD Combined Age 80+ - Group B","MD"
"11337","MD Combined Age 110+","MD"
"11338","WD 45 & WD 50","WD"
"11339","MD Combined Age 80+","MD"
"11340","WD Combined Age 110+ & 80+","M"
"11341","XD Combined Age 110+","XD"
"11342","Senior WD - Group B","WD"
"11343","Senior WD - Group A","WD"
"11344","Doubles U70","D"
"11345","Mixed Doubles U70","XD"
"11346","MS 35+ - Group A","MS"
"11347","MS 35+ - Group B","MS"
"11348","MS 35+ - Position 1-4","MS"
"11349","MD 35+ - Group A","MD"
"11350","MD 35+ - Group B","MD"
"11351","FUNKY DOUBLES COMBINED - Group A","MD"
"11352","FUNKY DOUBLES COMBINED - Group B","MD"
"11353","MD 35+ - Position 1-4","MD"
"11354","FUNKY DOUBLES COMBINED - Position 1-4","MD"
"11355","JD-1","D"
"11356","JD-2","D"
"11357","U17 SINGLES - Group A","S"
"11358","U17 SINGLES - Group B","S"
"11359","U17 SINGLES - Group C","S"
"11360","U13 BS - U13 BS 1-4","MS"
"11361","U13 BS - U13 BS 5-8","MS"
"11362","U13 GS - U13 GS 1-4","WS"
"11363","U13 GS - U13 GS 5-6","WS"
"11364","U17 SINGLES - Position 1-3","S"
"11365","U17 SINGLES - Position 4-6","S"
"11366","U17 SINGLES - Position 7-9","S"
"11367","U13 FUNKY DOUBLES - Group A","D"
"11368","U13 FUNKY DOUBLES - Group B","D"
"11369","U13 FUNKY DOUBLES - Position 1-4","D"
"11370","U13 FUNKY DOUBLES - Position 5-7","D"
"11371","WS after ceremony of XD-Final","WS"
"11372","MS after ceremony of WS-Final","MS"
"11373","WD after ceremony of MS-Final","WD"
"11374","MD after ceremony of WD-Final","MD"
"11375","140MX","XD"
"11376","120MX","XD"
"11377","MD After ceremony of MS and XD Finals.","MD"
"11378","WD After ceremony of MD and WS Finals.","WD"
"11379","WS After ceremony of MS and XD Finals.","WS"
"11380","BS U19 (Combined with BS U15)","MS"
"11381","GS U19 (Combined with GS U15) - Group A","M"
"11382","GS U19 (Combined with GS U15) - Group B","M"
"11383","MS OPEN - A Flight","MS"
"11384","MS OPEN - C/D Flight","MS"
"11385","XD OPEN - A Flight","XD"
"11386","XD OPEN - C/D Flight","XD"
"11387","XD OPEN - B Flight","XD"
"11388","MD OPEN - A Flight","MD"
"11389","MD OPEN - C/D Flight","MD"
"11390","MD OPEN - B Flight","MD"
"11391","WD OPEN - A Flight","WD"
"11392","WD OPEN - C/D Flight","WD"
"11393","WD 70+ (Combined with WD 90+)","M"
"11394","WS After Prizegiving Ceromony","WS"
"11395","MS After Prizegiving Ceromony","MS"
"11396","WD After Prizegiving Ceromony","WD"
"11397","MD After Prizegiving Ceromony","MD"
"11398","Semi-Competitive MD","MD"
"11399","Semi-Competitive MS","MS"
"11400","Semi-Competitive XD","XD"
"11401","Semi-Comptetive WS","M"
"11402","Semi-Competitive WD","M"
"11403","U9 U11 2/3 Menlo Park - U11 2/3","M"
"11404","U13 BS GS 2/3 Menlo Park - U13 BS 2/3","MS"
"11405","BD 2/4 Fremont - Group C U13","MD"
"11406","U15/U17 GS 2/10 Menlo Park","M"
"11407","BD 2/4 Fremont - Group A/B U17/U15","MD"
"11408","GD 2/4 Fremont - Group A U17/19 BD GD","MD"
"11409","GD 2/4 Fremont - Group B U15","WD"
"11410","GD 2/4 Fremont - Group C U13","WD"
"11411","U15/U17 BS 2/10 Menlo Park","MS"
"11412","XD 2/11 Fremont - Group C U13","XD"
"11413","XD 2/11 Fremont - Group B U15","XD"
"11414","XD 2/11 Fremont - Group A U17","XD"
"11415","Open Funky Doubles","D"
"11416","Shonai BS U16","MS"
"11417","WOMEN DOUBLES","MD"
"11418","WOMEN SINGLES","MS"
"11419","MEN DOUBLES","MD"
"11420","WS A - Group","WS"
"11421","Open MS C","MS"
"11422","Open MS B - Group A","MS"
"11423","Open MD C","MD"
"11424","Open MS B - Group B","MS"
"11425","Open MD B","MD"
"11426","Open WD B - Group A","WD"
"11427","Open MXD C","XD"
"11428","Open MXD B","XD"
"11429","Open WD C - Group B","WD"
"11430","Open WD B - Group B","WD"
"11431","Open WD C - Group A","WD"
"11432","GS U-13","WS"
"11433","GS U-17","WS"
"11434","BS U-17 - Group A","MS"
"11435","BS U-17 - Group B","MS"
"11436","BS U-13","MS"
"11437","Open MS B - Position 1-4","MS"
"11438","BD U-17","MD"
"11439","Unisex U-13","?"
"11440","Open WD B - Position 1-4","WD"
"11441","BS U-17","MS"
"11442","Open WD C","WD"
"11443","Mixed Doubles - Mixed Doubles C","XD"
"11444","Mens Doubles - Mens Doubles C","MD"
"11445","Ladies Doubles - Ladies Doubles C","WD"
"11446","Mens Doubles - Mens Doubles B","MD"
"11447","Ladies Doubles - Ladies Doubles B","WD"
"11448","E Mixed Doubles (1 set RR) - Group A","XD"
"11449","E Mens Doubles (1 set RR) - Group H","MD"
"11450","E Mens Doubles (1 set RR) - Group A","MD"
"11451","E Mens Doubles (1 set RR) - Group B","MD"
"11452","E Mens Doubles (1 set RR) - Group C","MD"
"11453","E Mens Doubles (1 set RR) - Group D","MD"
"11454","E Mens Doubles (1 set RR) - Group E","MD"
"11455","E Mens Doubles (1 set RR) - Group F","MD"
"11456","E Mens Doubles (1 set RR) - Group G","MD"
"11457","E Mixed Doubles (1 set RR) - Group B","XD"
"11458","E Mixed Doubles (1 set RR) - Group C","XD"
"11459","Open Mens Singles","MS"
"11460","E Mixed Doubles (1 set RR) - Group D","XD"
"11461","E Mixed Doubles (1 set RR) - Group E","XD"
"11462","E Mixed Doubles (1 set RR) - Group F","XD"
"11463","E Mixed Doubles (1 set RR) - Group G","XD"
"11464","E Mixed Doubles (1 set RR) - Group H","XD"
"11465","E Womens Doubles (1 set RR) - Group A","MD"
"11466","E Womens Doubles (1 set RR) - Group B","MD"
"11467","E Womens Doubles (1 set RR) - Group C","MD"
"11468","E Womens Doubles (1 set RR) - Group D","MD"
"11469","Open Womens Singles","MS"
"11470","E Womens Doubles (1 set RR)","MD"
"11471","E Mens Doubles (1 set RR)","MD"
"11472","E Mixed Doubles (1 set RR)","XD"
"11473","Open women's doubles - Open women's doubles - group B","MD"
"11474","Mixed Doubles 40 and above","XD"
"11475","Open women's doubles - Open women's doubles - group A","MD"
"11476","Men's Doubles 40 and above","MD"
"11477","XD-U19 After pricegiving ceremony WS","XD"
"11478","MS-U19 After pricegiving ceremony XD","MS"
"11479","MD-U19 After pricegiving ceremony MS","MD"
"11480","WD-U19 After pricegiving ceremony MS",NA
" together with MD","WD",NA
"11481","Mixed Doubles Rookie - Group A","XD"
"11482","Women's Doubles Rookie - Group A","MD"
"11483","Men's Doubles Rookie - Group A","MD"
"11484","Mixed Doubles Rookie - Group C","XD"
"11485","Women's Doubles Rookie - Group B","MD"
"11486","Women's Doubles Rookie - Group C","MD"
"11487","Men's Doubles Rookie - Group B","MD"
"11488","Mixed Doubles Rookie - Group B","XD"
"11489","Mixed Doubles Rookie","XD"
"11490","Women's Doubles Rookie","MD"
"11491","Women's Doubles C - Group A","MD"
"11492","Women's Doubles C - Group B","MD"
"11493","Men's Doubles Rookie - MD-Rookies Playoff","MD"
"11494","Women's Doubles C - WD-C Playoff","MD"
"11495","U15/U17 BS GS 3/2 Menlo Park - U15/U17 BS 3/2 Menlo Park","MS"
"11496","U9 U11 3/2 Menlo Park - U11 3/2","M"
"11497","U13 BS GS 3/2 Menlo Park - U13 BS 3/2","MS"
"11498","U15/U17 Elite BD 3/3 Fremont - U17/19 Elite BD 3/3 Fremont","MD"
"11499","13/15 BD 3/3 Fremont - U13 BD 3/3 Fremont","MD"
"11500","U11 Doubles","D"
"11501","U13/U15 XD 3/3 Fremont - U13 XD 3/3 Fremont","XD"
"11502","13/15 GD 3/3 Fremont - U13/15 GD 3/3 Fremont","WD"
"11503","U17/19 Elite GD 3/3 Fremont","WD"
"11504","U17/19 Elite XD 3/3 Fremont - Group A","XD"
"11505","U17/19 Elite XD 3/3 Fremont - Group B","XD"
"11506","U13/U15 XD 3/3 Fremont - U15 XD 3/3 Fremont","XD"
"11507","U17/19 Elite XD 3/3 Fremont - U17/19 XD Playoffs 1-6","XD"
"11508","U17/19 Elite XD 3/3 Fremont - U17/19 XD Playoffs 7-10","XD"
"11509","MD 45+","MD"
"11510","XD 45+","XD"
"11511","E/Novice (Marshmallow) Men Singles","MS"
"11512","C/D (Elite) Men Singles","MS"
"11513","A/B (Grandmaster) Men Singles","MS"
"11514","D (Contender) Men Doubles","MD"
"11515","E (Marshmallow) Men Doubles","MD"
"11516","E/Novice (Marshmallow) Women Singles","MS"
"11517","C/D (Elite) Women Singles","MS"
"11518","Novice (Bunny) Men Doubles","MD"
"11519","D (Contender) Women Doubles","MD"
"11520","C (Elite) Mens Doubles","MD"
"11521","E/Novice (Marshmallow) Mix Doubles","XD"
"11522","E (Marshmallow) Women Doubles","MD"
"11523","A/B (Grandmaster) Mix Doubles","XD"
"11524","C (Elite) Women Doubles","MD"
"11525","B (Grandmaster) Men Doubles","MD"
"11526","C/D (Elite) Mix Doubles","XD"
"11527","Novice (Bunny) Women Doubles","MD"
"11528","B (Grandmaster) Women Doubles","MD"
"11529","A/B (Grandmaster) Women Singles","MS"
"11530","Challenger (Open) Men Doubles","MD"
"11531","Men's Singles 55+","MS"
"11532","Women's Doubles 45+ - Group A","MD"
"11533","Women's Doubles 45+ - Group B","MD"
"11534","Women's Doubles 45+ - Group C","MD"
"11535","Women's Doubles 45+ - Women's Doubles 45+ Position 1-8","MD"
"11536","Men's Doubles 55+ - Men's Doubles 55+ Position 1-2","MD"
"11537","Men's Doubles 55+ - Men's Doubles 55+ Position 3-4","MD"
"11538","Men's Doubles 50+ - Group A","MD"
"11539","Men's Doubles 50+ - Group B","MD"
"11540","Combined Men's Doubles 120+ - Group A","MD"
"11541","Women's Doubles 50+","MD"
"11542","Combined Men's Doubles 120+ - Group B","MD"
"11543","Combined Mixed Doubles 120+ - Group B","XD"
"11544","Men's Doubles 50+ - Men's Doubles 50+ Position 1-2","MD"
"11545","Men's Doubles 50+ - Men's Doubles 50+ Position 3-4","MD"
"11546","Combined Mixed Doubles 120+ - Group A","XD"
"11547","Combined Men's Doubles 120+ - Combined Men's Doubles 120+ Position 1-2","MD"
"11548","Combined Men's Doubles 120+ - Combined Men's Doubles 120+ Position 3-4","MD"
"11549","Combined Mixed Doubles 120+ - Combined Mixed Doubles 120+ Position 1-2","XD"
"11550","Combined Mixed Doubles 120+ - Combined Mixed Doubles 120+ Position 3-4","XD"
"11551","OpenMD","MD"
"11552","OpenWS","WS"
"11553","OpenXD","XD"
"11554","OpenMS","MS"
"11555","OpenWD","WD"
"11556","Women's Singles A","MS"
"11557","JM Double","MD"
"11558","CM Double","D"
"11559","CM Simple","?"
"11560","BM Simple","?"
"11561","BF Simple","?"
"11562","CF Simple","?"
"11563","JM Simple","M"
"11564","BM Double","D"
"11565","CX Mixte","XD"
"11566","JX Mixte","XD"
"11567","BX Mixte","XD"
"11568","JF Double","D"
"11569","JF Simple","?"
"11570","BF Double","D"
"11571","CF Double","D"
"11572","BM CRS de Badminton - simple","?"
"11573","CM CRS de Badminton - simple","?"
"11574","JM CRS de Badminton - simple","M"
"11575","BF CRS de Badminton - simple","?"
"11576","CF CRS de Badminton - simple","?"
"11577","JF CRS de Badminton - simple","?"
"11578","BM CRS de Badminton - double","D"
"11579","CM CRS de Badminton - double","D"
"11580","JM CRS de Badminton - double","MD"
"11581","BF CRS de Badminton - double","D"
"11582","CF CRS de Badminton - double","D"
"11583","JF CRS de Badminton - double","D"
"11584","BU CRS de Badminton - double mixte","XD"
"11585","CU CRS de Badminton - double mixte","XD"
"11586","JU CRS de Badminton - double mixte","XD"
"11587","Open Doubles - Group C","D"
"11588","Open Doubles - Group D","D"
"11589","Open Doubles - Group E","D"
"11590","Open Doubles - Group F","D"
"11591","Open Doubles - Group G","D"
"11592","Open Doubles - Group H","D"
"11593","Open Mixed - Group A","XD"
"11594","Open Mixed - Group B","XD"
"11595","Open Mixed - Group C","XD"
"11596","Open Mixed - Group D","XD"
"11597","Open Mixed","XD"
"11598","U-14 Singles","S"
"11599","U-17 Singles","S"
"11600","U-14 Doubles","D"
"11601","U-17 Doubles","D"
"11602","Men's Doubles Semi-Competitive","MD"
"11603","Mixed Doubles Semi-Competitive","XD"
"11604","Mixed Doubles Competitive","XD"
"11605","WD OPEN - WD OPEN - A","WD"
"11606","WD OPEN - WD OPEN - C & D","WD"
"11607","MD OPEN - MD OPEN - A","MD"
"11608","WD OPEN - WD OPEN - B","WD"
"11609","MS OPEN - MS OPEN - A","MS"
"11610","MD OPEN - MD OPEN - C & D","MD"
"11611","MS OPEN - MS OPEN - C & D","MS"
"11612","MS Open - (Friday 10am Start)","MS"
"11613","WS Open - (Friday 2pm Start)","WS"
"11614","MD Open - (Saturday 10am Start)","MD"
"11615","WD Open - (Saturday 230pm Start)","WD"
"11616","Combined 90 MD - (Saturday 345pm Start)","MD"
"11617","MX Open - (Sunday 10am Start)","XD"
"11618","Combined 90 MX - (Sunday 1245pm Start)","XD"
"11619","Combined 90 WD - (Monday Start)","M"
"11620","MD-U17 court TBC","MD"
"11621","MS-U17 court TBC","MS"
"11622","MS-U19 After the prize giving ceremony","MS"
"11623","WD-U19 After the prize giving ceremony","WD"
"11624","MD-U19 After the prize giving ceremony","MD"
"11625","XD AFTER PRIZE GIVING CEREMONY","XD"
"11626","MS-U17 After price giving ceremony of XD","MS"
"11627","MD-U17 After price giving ceremony of MS and WS","MD"
"11628","WS-U17 After price giving ceremony of XD","WS"
"11629","WD-U17 After price giving ceremony of MS and WS","WD"
"11630","70+ Men Doubles - Group 1","MD"
"11631","70+ Men Doubles - Group 2","MD"
"11632","70+ Men Doubles - Group 3","MD"
"11633","70+ Men Doubles - Group 4","MD"
"11634","90+ Men Double - MD90+ Console","MD"
"11635","70+ Mixed Double - XD70+ Top 8","XD"
"11636","90+ Mixed Double - 90+ XD Top","XD"
"11637","90+ Men Double - MD90+ Top 4","MD"
"11638","70+ Women Doubles","MD"
"11639","110+ Mixed Doubles","XD"
"11640","110+ Men Doubles - Group 1","MD"
"11641","70+ Men Doubles - MD70+ Top 8","MD"
"11642","70+ Men Doubles - MD70+ Console","MD"
"11643","70+ Mixed Double - Group 1","XD"
"11644","90+ Men Double - Group 2","MD"
"11645","110+ Men Doubles - Group 2","MD"
"11646","90+ Men Double - Group 1","MD"
"11647","70+ Mixed Double - Group 3","XD"
"11648","70+ Mixed Double - Group 2","XD"
"11649","70+ Mixed Double - Group 4","XD"
"11650","90+ Mixed Double - Group 1","XD"
"11651","70+ Mixed Double - XD70+ Console","XD"
"11652","110+ Men Doubles","MD"
"11653","90+ Mixed Double - Group 2","XD"
"11654","90+ Mixed Double - 90+ XD Consolation","XD"
"11655","XD-A RR","XD"
"11656","XD-B RR","XD"
"11657","WS Level C","WS"
"11658","MD Level C - Group","MD"
"11659","MD Level B - Group C","MD"
"11660","WD Level C - Group","WD"
"11661","WD Level B - Group","WD"
"11662","MD Level B - Group B","MD"
"11663","MD Level B - Group A","MD"
"11664","MD Level A - Group 1","MD"
"11665","MD Level A - Group 2","MD"
"11666","U9/U11 Single 4/7 Menlo Park - U11 Singles 4/7 Menlo Park","MS"
"11667","U13 BS GS 4/7 Menlo Park","MS"
"11668","U13/U15 GS 4/7 Menlo Park","M"
"11669","U15/U17 BS 4/7 Menlo Park - U15/U17 BS Menlo Park","MS"
"11670","MD After prize giving ceremony WS","MD"
"11671","WD After prize giving ceremony MD","WD"
"11672","MS After prize giving ceremony WD","MS"
"11673","Junior Girls Singles - Group F","WS"
"11674","Junior Girls Singles - Group G","WS"
"11675","Junior Girls Singles - Group H","WS"
"11676","Senior Girls Doubles","WD"
"11677","Senior Girls Doubles - Group C","WD"
"11678","Senior Girls Doubles - Group D","WD"
"11679","MS - MS A","MS"
"11680","MS - MS B","MS"
"11681","MS - MS D","MS"
"11682","MD - MD A","MD"
"11683","MD - MD B","MD"
"11684","MD - MD D","MD"
"11685","XD - XD A","XD"
"11686","XD - XD B","XD"
"11687","XD - XD D","XD"
"11688","Doubles U19 - Group A","D"
"11689","Doubles U19 - Group B","D"
"11690","Singlels U9 - Group A","S"
"11691","Singlels U9 - Group B","S"
"11692","Singles u19","S"
"11693","Singles U11","S"
"11694","Doubles U11","D"
"11695","Singlels U9","S"
"11696","Doubles U19","D"
"11697","Boys Singles - Group C","MS"
"11698","Boys Singles - Group D","MS"
"11699","Girls Singles - Group A","WS"
"11700","Girls Singles - Group B","WS"
"11701","Girls Singles - Group C","WS"
"11702","Girls Singles - Group D","WS"
"11703","Boys Doubles - Group C","MD"
"11704","Boys Doubles - Group D","MD"
"11705","Girls Doubles - Group A","WD"
"11706","Girls Doubles - Group B","WD"
"11707","Girls Doubles - Group C","WD"
"11708","Girls Doubles - Group D","WD"
"11709","MS After XD Prize-Giving Ceremony","MS"
"11710","WD After Singles Prize-Giving Ceremony","WD"
"11711","WS After XD Prize-Giving Ceremony","WS"
"11712","MD After Singles Prize-Giving Ceremony","MD"
"11713","Jr Girls Doubles - Group A","WD"
"11714","Jr Girls Doubles - Group B","WD"
"11715","Int Boys Doubles - Group A","MD"
"11716","Int Boys Doubles - Group B","MD"
"11717","Sr Girls Singles - Group A","WS"
"11718","Sr Girls Singles - Group B","WS"
"11719","Sr Girls Doubles - Group","WD"
"11720","Sr Mixed Doubles - Group A","XD"
"11721","Sr Mixed Doubles - Group B","XD"
"11722","MD-U19 after XD & WS prize giving ceremony","MD"
"11723","MS-U19 after MD prize giving ceremony","MS"
"11724","WD-U19 after MD prize giving ceremony","WD"
"11725","MD INT - Group A","MD"
"11726","MD INT - Group B","MD"
"11727","XD INT","XD"
"11728","80+ COMBINED","M"
"11729","MD INT","MD"
"11730","U13 Doubles - U13 Doubles Round 1","D"
"11731","U13 Doubles - U13 Doubles Round 2","D"
"11732","U13 Doubles - U13 Doubles Round 3","D"
"11733","XD U13/15","XD"
"11734","U12 Doubles","D"
"11735","GD U13/15","WD"
"11736","BD U13/15 - BD U13/15/17","MD"
"11737","WD Prize giving ceremony after each final","WD"
"11738","Intermediate Boys Doubles","MD"
"11739","Senior Boys Doubles","MD"
"11740","Intermediate Girls Doubles","WD"
"11741","Junior Girls Doubles","WD"
"11742","Intermediate Mixed Doubles","XD"
"11743","Intermediate Boys Singles","MS"
"11744","Senior Boys Singles","MS"
"11745","Intermediate Girls Singles","WS"
"11746","Senior Girls Singles","WS"
"11747","JF Simple - Groupe A","?"
"11748","JF Double - Groupe A","D"
"11749","JM Simple - Groupe A","M"
"11750","JM Double - Groupe A","MD"
"11751","JX Double Mixte - Groupe A","XD"
"11752","CF Simple - Groupe A","?"
"11753","CF Double - Groupe A","D"
"11754","CM Simple - Groupe A","?"
"11755","CM Double - Groupe A","D"
"11756","CX Double Mixte - Groupe A","XD"
"11757","BM Simple - Groupe A","?"
"11758","BF Simple - Groupe A","?"
"11759","BF Double - Groupe A","D"
"11760","BM Double - Groupe A","D"
"11761","BX Double Mixte - Groupe A","XD"
"11762","JF Simple - Groupe B","?"
"11763","JF Double - Groupe B","D"
"11764","JM Simple - Groupe B","M"
"11765","JM Double - Groupe B","MD"
"11766","JX Double Mixte - Groupe B","XD"
"11767","CF Double - Groupe B","D"
"11768","CM Double - Groupe B","D"
"11769","CX Double Mixte - Groupe B","XD"
"11770","BM Simple - Groupe B","?"
"11771","BF Simple - Groupe B","?"
"11772","BF Double - Groupe B","D"
"11773","BM Double - Groupe B","D"
"11774","BX Double Mixte - Groupe B","XD"
"11775","CM Simple - Groupe B","?"
"11776","CF Simple - Groupe B","?"
"11777","JX Double Mixte","XD"
"11778","CX Double Mixte","XD"
"11779","BX Double Mixte","XD"
"11780","WD Court to be announced","WD"
"11781","WS after prize giving ceremony XD","WS"
"11782","MS after prize giving ceremony WS","MS"
"11783","WD after prize giving ceremony MS","WD"
"11784","MD after prize giving ceremony WD","MD"
"11785","Intermediate Singles","S"
"11786","Women's single - Group A","MS"
"11787","Women's single - Group B","MS"
"11788","Women's single","MS"
